Fecha_Ocurrencia,Direccion,Barrio,Vehiculos Involucrados,Heridos,Accidente con,Muertes,Clase de Accidente,Día,Mes,Año,Mortalidad,Mortalidad_label
2022-11-23,CALLE 16 CARRERA  29 B/BOSQUE  EL BOSQUE,EL BOSQUE,2,1,HERIDOS,0,CHOQUE,23,11,2022,False,Sin mortalidad
2022-11-22,CARRERA 39 CALLE 11 -  INDEPENDENCIA,INDEPENDENCIA,2,1,HERIDOS,0,CHOQUE,22,11,2022,False,Sin mortalidad
2022-11-24,CALLE 14 # 25 - 44  -  SIN INFORMACIÃN DEL BARRIO,No registra,2,2,HERIDOS,0,CHOQUE,24,11,2022,False,Sin mortalidad
2022-11-26,CALLE 18 CARRERA 48 -  SIN INFORMACIÃN DEL BARRIO,No registra,2,1,HERIDOS,0,CHOQUE,26,11,2022,False,Sin mortalidad
2022-11-26,DIAGONAL 15 # 30-15 VILLA DEL SOL,No registra,2,2,HERIDOS,0,CHOQUE,26,11,2022,False,Sin mortalidad
2022-11-30,CARRERA 18 # 13-85 -  CENTRO,CENTRO,1,1,HERIDOS,0,ATROPELLO,30,11,2022,False,Sin mortalidad
2022-11-25,KILOMETRO 45+000 MTS   -  VÃA GRANADA-VILLAVICENCIO,Afueras de la ciudad,2,1,HERIDOS,0,CHOQUE,25,11,2022,False,Sin mortalidad
2022-12-02,CARRERA 31 CALLE  16F -  SIN INFORMACIÃN DEL BARRIO,No registra,2,1,HERIDOS,0,CHOQUE,2,12,2022,False,Sin mortalidad
2022-12-05,AVENIDA 23 CALLE  18 -  SIN INFORMACIÃN DEL BARRIO,No registra,1,2,HERIDOS,0,ATROPELLO,5,12,2022,False,Sin mortalidad
2022-12-10,CALLE 18 CRA 19 -  MANCERA,MANCERA,2,1,HERIDOS,0,CHOQUE,10,12,2022,False,Sin mortalidad
2022-12-11,CALLE 11 CARRERA  35A -  INDEPENDENCIA,INDEPENDENCIA,2,2,HERIDOS,0,CHOQUE,11,12,2022,False,Sin mortalidad
2022-12-18,CALLE 14 CARRERA  23 -  SIN INFORMACIÃN DEL BARRIO,No registra,2,1,HERIDOS,0,CHOQUE,18,12,2022,False,Sin mortalidad
2022-12-17,CALLE 18 CARRERA  14 -  SAN CRISTOBAL,SAN CRISTOBAL,2,1,HERIDOS,0,CHOQUE,17,12,2022,False,Sin mortalidad
2022-12-29,CALLE 11 CARRERA  24 -  DORADO,DORADO,2,1,HERIDOS,0,CHOQUE,29,12,2022,False,Sin mortalidad
2022-12-28,CARRERA 31 N  14-110 VILLA DEL SOL,No registra,1,1,HERIDOS,0,CHOQUE,28,12,2022,False,Sin mortalidad
2022-12-27,KILOMETRO 46+650 MTS   -  VÃA GRANADA-VILLAVICENCIO,Afueras de la ciudad,2,1,HERIDOS,0,CHOQUE,27,12,2022,False,Sin mortalidad
